class_code,subject_name,professor,classroom,day,period,level,number_of_credit,content_of_class,evaluation_system,class_url
ECNA325L,Public Policy and Finance,工藤　裕子,教室未定,月,4,上級科目,4,"How government works? The course focuses on public policy and public finance, especially on their basic system and historical and theoretical backgrounds. Through cases of various nation states and international organizations, main issues about public policy and public finance will be discussed, especially about their actors, leadership, resources and strategies. Special attention will be paid at the relationship between nation states and international organizations in terms of public policy coordination and fiscal adjustments. Performance measurement, policy evaluation and performance based project budgeting will be discussed as recent topics.","['試験:', '45％', 'Middle term 20 %', 'Final exam 25 %', 'Each exam is with two essay-type questions, total of 100 points. Evaluated according to the accuracy of the answers.', 'レポート:', '40％', 'Interpretation of the topic, use of references, structure and writing style, creativity, conclusion', '平常点評価:', '5％', 'Participation and contribution to the discussion', 'その他:', '10％', 'Exercise 5 %', 'Presentation 5 %', 'Leadership, teamwork, creativity, presentation skill', '備考・関連URL', 'Participants are asked to read materials selected for the lecture topics. Participation to the discussion is an important component of the course and participants are invited to activate the discussion. Collaboration and preparation in groups for the presentation is also an important aspect for the participants.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO40400512018210GO4040021&pLng=jp
ECNA325L,Public Policy and Finance,工藤　裕子,教室未定,月,5,上級科目,4,"How government works? The course focuses on public policy and public finance, especially on their basic system and historical and theoretical backgrounds. Through cases of various nation states and international organizations, main issues about public policy and public finance will be discussed, especially about their actors, leadership, resources and strategies. Special attention will be paid at the relationship between nation states and international organizations in terms of public policy coordination and fiscal adjustments. Performance measurement, policy evaluation and performance based project budgeting will be discussed as recent topics.","['試験:', '45％', 'Middle term 20 %', 'Final exam 25 %', 'Each exam is with two essay-type questions, total of 100 points. Evaluated according to the accuracy of the answers.', 'レポート:', '40％', 'Interpretation of the topic, use of references, structure and writing style, creativity, conclusion', '平常点評価:', '5％', 'Participation and contribution to the discussion', 'その他:', '10％', 'Exercise 5 %', 'Presentation 5 %', 'Leadership, teamwork, creativity, presentation skill', '備考・関連URL', 'Participants are asked to read materials selected for the lecture topics. Participation to the discussion is an important component of the course and participants are invited to activate the discussion. Collaboration and preparation in groups for the presentation is also an important aspect for the participants.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO40400512018210GO4040021&pLng=jp
POLX363L,Modern Political Thought　51,スール　ティモシー,教室未定,水,3,上級科目,4,授業の到達目標,"['試験:', '40％', 'Midterm Exam - No Make-up Given', 'レポート:', '45％', 'One Critical Paper', '平常点評価:', '15％', 'Participation and Attendance', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO41400512018210GO4140021&pLng=jp
POLX363L,Modern Political Thought　51,スール　ティモシー,教室未定,木,3,上級科目,4,授業の到達目標,"['試験:', '40％', 'Midterm Exam - No Make-up Given', 'レポート:', '45％', 'One Critical Paper', '平常点評価:', '15％', 'Participation and Attendance', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO41400512018210GO4140021&pLng=jp
INTA33ZL,Political Economy of East Asia　51,舒　旻,教室未定,木,1,上級科目,4,"East Asia is one of most dynamic regions in today’s world. The region stands at the forefront of the current debates on economic development, global value chains, and emerging economies. It also plays an indispensable part in the future of technological innovation, trade liberalization and politico-economic regionalism. Of equal importance is the long and rich history of East Asia as an interactive region in both economic and political terms. The ancient silk road, the hierarchical tributary system, and the transnational flow of money and peoples all offer unique and yet generalizable cases in international political economy. This advanced course examines the political economy of East Asia. It treats East Asia is as a politico-economic space beyond the boundaries of individual countries, and pays equal attention to the past and the present. The course covers a wide range of topics, including the silk road, the tributary system, the circulation of money, the political economy of colonialism, migration and diaspora, the adoption of modern state system, the developmental state, regional production networks, East Asian regionalism, and the rise of China. Students are required to attend the lectures, participate in group work, and conduct in-class presentations and discussions. Towards the end of term, every participant is required to write a term paper focusing on one of the topics covered by the course.","['レポート:', '50％', 'Term essay to be submitted at the end of the course', '平常点評価:', '30％', 'Participation in group work, class presentation and discussion', 'その他:', '20％', 'Based on random attendance check', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO41700512018210GO4170021&pLng=jp
INTA33ZL,Political Economy of East Asia　51,舒　旻,教室未定,木,2,上級科目,4,"East Asia is one of most dynamic regions in today’s world. The region stands at the forefront of the current debates on economic development, global value chains, and emerging economies. It also plays an indispensable part in the future of technological innovation, trade liberalization and politico-economic regionalism. Of equal importance is the long and rich history of East Asia as an interactive region in both economic and political terms. The ancient silk road, the hierarchical tributary system, and the transnational flow of money and peoples all offer unique and yet generalizable cases in international political economy. This advanced course examines the political economy of East Asia. It treats East Asia is as a politico-economic space beyond the boundaries of individual countries, and pays equal attention to the past and the present. The course covers a wide range of topics, including the silk road, the tributary system, the circulation of money, the political economy of colonialism, migration and diaspora, the adoption of modern state system, the developmental state, regional production networks, East Asian regionalism, and the rise of China. Students are required to attend the lectures, participate in group work, and conduct in-class presentations and discussions. Towards the end of term, every participant is required to write a term paper focusing on one of the topics covered by the course.","['レポート:', '50％', 'Term essay to be submitted at the end of the course', '平常点評価:', '30％', 'Participation in group work, class presentation and discussion', 'その他:', '20％', 'Based on random attendance check', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO41700512018210GO4170021&pLng=jp
INTAZ2ZZ,Japan and Northeast Asian Security　51,張　望,教室未定,月,2,上級科目,4,"This course is an advanced in-depth study of Japan`s security role in Northeast Asia. The subject is designed for students interested in international politics, national security and comparative political economy. It examines the political, military, and economic challenges facing Japan in the international system under conditions of great uncertainty. Topics range from the history to international relations theories (IRT) that inform our understanding of international affairs and foreign policy decision-making related to Japan. The course also focuses on Japanese bilateral and global security policies from a range of theoretical perspectives. It aims at training students to understand Japan`s security role in Northeast Asia with both basic historical knowledge and analytical capability.","['レポート:', '50％', 'Term essay', '平常点評価:', '30％', 'Class Presentation', 'その他:', '20％', 'In-class discussion, attendance and contribution']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO41900512018210GO4190021&pLng=jp
INTAZ2ZZ,Japan and Northeast Asian Security　51,張　望,教室未定,木,2,上級科目,4,"This course is an advanced in-depth study of Japan`s security role in Northeast Asia. The subject is designed for students interested in international politics, national security and comparative political economy. It examines the political, military, and economic challenges facing Japan in the international system under conditions of great uncertainty. Topics range from the history to international relations theories (IRT) that inform our understanding of international affairs and foreign policy decision-making related to Japan. The course also focuses on Japanese bilateral and global security policies from a range of theoretical perspectives. It aims at training students to understand Japan`s security role in Northeast Asia with both basic historical knowledge and analytical capability.","['レポート:', '50％', 'Term essay', '平常点評価:', '30％', 'Class Presentation', 'その他:', '20％', 'In-class discussion, attendance and contribution']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO41900512018210GO4190021&pLng=jp
POLX313L,APM- Advanced course in French Studies　51,メレ　グザヴィエ,教室未定,水,4,上級科目,2,"What is populism? Who is populist, who is not? The concept of populism has become rapidly popular in political science and in everyday conversations. It is nowadays considered as a key notion that helps to designate the rise of a new kind of demagogues, in many countries. However, it seems to be difficult to define clearly what it is, and to discriminate populists from democrats. The rise of populism is consubstantial with a global evolution of democratic regimes. This is why this course will explore this ambiguous concept through a comparative perspective.","['試験:', '40％', 'Final exam.', 'レポート:', '30％', 'Discourse analysis: students will chose a short political speech and analyze it in class.', '平常点評価:', '30％', 'In-class presence and participation.', '備考・関連URL', 'APM : Area Studies and Plurilingual/Multicultural education']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO42000512018210GO4200021&pLng=jp
POLX341L,United States Trade Politics　51,スラシック　ポール,教室未定,火,4,上級科目,4,"Although foreign trade plays a critical role in theeconomy of the U.S., it is a very controversial political subject. This classwill focus on the political processes involved in establishing U.S. tradepolicy since 1900. We will also look at why trade politics have become socontentious over the past century, paying particular attention to therelationship between trade issues and the election of Donald Trump in 2016.","['試験:', '80％', 'Students will be expected to both recall course material and demonstrate that they understand the relationship between the different topics covered by the class. ', '平常点評価:', '20％', 'Students will be expected to attend class and actively participate in class by answering questions from the instructor.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO42200512018210GO4220021&pLng=jp
POLX341L,United States Trade Politics　51,スラシック　ポール,教室未定,火,5,上級科目,4,"Although foreign trade plays a critical role in theeconomy of the U.S., it is a very controversial political subject. This classwill focus on the political processes involved in establishing U.S. tradepolicy since 1900. We will also look at why trade politics have become socontentious over the past century, paying particular attention to therelationship between trade issues and the election of Donald Trump in 2016.","['試験:', '80％', 'Students will be expected to both recall course material and demonstrate that they understand the relationship between the different topics covered by the class. ', '平常点評価:', '20％', 'Students will be expected to attend class and actively participate in class by answering questions from the instructor.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO42200512018210GO4220021&pLng=jp
POLX371S,Seminar on Governance  51,スール　ティモシー,教室未定,水,4,上級演習,2,授業の到達目標,"['レポート:', '50％', 'Presentation Papers and Thesis Work', '平常点評価:', '50％', 'Participation, Attendance, and Presentations', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO50100512018210GO5010021&pLng=jp
POLX301S,Seminar on Governance  54,森川　友義,教室未定,火,5,上級演習,2,"This advanced seminar covers a wide range of topics that both students and the instructor are interested in, but should be related to issues on “governance” in Japan or outside. Your emphasis of study can be, for example, domestic Japanese politics, international politics, international organizations such as the United Nations, Japan’s foreign policy, or international political economy. The study of decision-making or evolutionary theories is also acceptable, as long as it is related to Japanese society and its people. Students who are particularly interested in going to graduate school, wanting to have a career in Japanese politics, or a career in the United Nations are welcome. Fluency in both Japanese and English is a must. Note that an instructor of this course will serve as students’academic adviser. Facilitating student-faculty contact is another goal of this seminar.（注1）ゼミでは日本語と英語の両方に精通していることが不可欠です。とくに日本語を書く能力が必要です。（注2）ゼミ生は秋学期の上級科目「Public Choice Theory and Japanese Politics」を受講しなければなりません。","['平常点評価:', '100％', 'Attendance, participation in the class, presentations, and a thesis are integral parts of the final grade.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO50100542018210GO5010021&pLng=jp
ARSI38ZS,Seminar on Governance  55,グレイ　マシュー　バリー,教室未定,水,4,上級演習,2,"This seminar seeks to do two things. First, it provides a detailed overview of the major approaches, controversies and related debates in Middle Eastern Studies. This includes some discussion about these issues as they relate to area studies more widely, how area studies work varies from more strictly discipline-based work, and where Middle Eastern Studies fit within area studies. In the process, it seeks to expose students to some of the key readings in the field, as well as some of the tools that will be useful in designing their research for the Senior Thesis. It begins with an overview of area studies, before looking at some of the intellectual themes and problems in the various approaches to and explanations in Middle Eastern Studies. Attention is paid to issues such as how the field has evolved over time; the Orientalism debate and its impacts; alternative approaches to the field; and how Middle Eastern Studies has interacted and engaged, at times tensely or controversially, with specific disciplines. Second, the course is also designed as an opportunity to delve deeply into areas not covered in other courses, especially topics that are of specific interest to students and/or which will support their research for the Senior Thesis. These topics will be negotiated and agreed between students and the course convener early in the semester.","['レポート:', '80％', 'A major essay of some 3,000 words. Due date and topic will be advised at the start of the course. Topics will focus on either a critical discussion of an issue in approaching the region, or will be a comparative review essay.', '平常点評価:', '20％', 'For active, intelligent and appropriate engagement in class activities and discussions. Students will be asked at random to lead the discussion in at least one, and possibly two, of the seminars, and how well this is done will also inform the participation mark.', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO50100552018210GO5010021&pLng=jp
INTB351S,Seminar on Governance　56,上杉　勇司,教室未定,金,5,上級演習,2,"This Seminar on Governance will focus on contemporary issues of conflict resolution and peacebuilding such as integrated peace operations, security sector reform, civil-military relationship, and hybrid state-building.",,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO50100562018210GO5010021&pLng=jp
INTA321S,Seminar on Governance　57,張　望,教室未定,金,4,上級演習,2,"This seminar is designed to encouragestudents of international relations theory to think systematically aboutSino-Japanese relations. We will examine a range of theories and conceptualapproaches to the study of international relations (IR) and comparative foreignpolicy to see how these may or may not working in explaining the puzzles existedin the historical development of China-Japan relations. Students will bedivided into several groups and required to read assigned chapters to preparefor presentations and class discussions each week. At the end of the semester,each student will be required to choose a topic that has been discussed in theclass and complete a term paper","['レポート:', '50％', 'Final Paper', '平常点評価:', '20％', 'Class Participation (Attendance and Contribution)', 'その他:', '30％', 'Presentation']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210GO50100572018210GO5010021&pLng=jp
HISV101L,Introduction to History　51,岡本　公一,教室未定,木,3,"Philosophy, Religion and History",2,"Recent historical studies show a different outlook from what we have seen in traditional history textbooks. The coverage of subjects has been extended and diversified, along with the employment of interdisciplinary methods. This course is intended to be an introduction of the current state of the field. This class consists of three components. First, we will examine how history has been written, as well as how we have studied and understood history. History is an active subject, although students tend to be passive in the classroom. Second, through the analysis of various materials raging from government documents to movies and popular songs, lectures will offer a primary method on how to practice history. Third, vital historical terms, such as colonialism, memory, nationalism, are reinterpreted and reconstructed through the interaction of other scholarly disciplines. We will observe the transition of historical studies through the discussion of these historical terms.","['試験:', '40％', 'In-class final exam.', 'レポート:', '40％', 'Two one-page papers.', '平常点評価:', '20％', 'Active participation and attendance in the class.', 'Special note on class attendance:', '“Attendance” does not simply mean “coming to class.” When present in class, students are expected to be respectful toward their fellow students and the professor. This means you should be attentive and fully engaged in the class. Any disruptive or disrespectful behavior (such as talking, sleeping, using your phone, surfing the internet, repeatedly arriving late, doing coursework for another class, etc.) will result in a reduction of your course grade. Bottom line: when you come to class, come ready to learn. If you have more important things to do with your time, please do not come. Everyone will be much happier as a result.', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI20100512018210HI2010021&pLng=jp
ARSH103L,Introduction to Italian Studies　51,古川　萌,教室未定,金,3,"Philosophy, Religion and History",2,"A celebrated art historian Ernst Gombrich once said, “There really is no such thing as art, there are only artists.” Indeed, there are a vast number of unique artists found in the history of art. Especially when we look up the Italian Renaissance, we encounter a variety of characters which seem to define what an artist is. However, such representation of the artist often change over time, in order for the writer to emphasize different aspects of the artist. In this course, some of the artists in the Italian Renaissance are featured, and we will see the way they are represented, its transition over time, and why such change happened. Through tracing the history of representation of the artist, students will know it depends on social situation and needs of the times.","['試験:', '60％', 'Final exam', '平常点評価:', '40％', 'reaction paper and active participation in class', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI20500512018210HI2050021&pLng=jp
HISC201L,Historical Survey (The Americas)　51,加藤　順子,教室未定,火,3,中級科目,4,"This course is a survey of American history from the Age of Discovery to the current Trump Administration. Although a special emphasis will be placed upon the nineteenth century, when such historical landmarks as westward expansion, the Civil War, and Reconstruction occurred, the course offers a general narrative of the major themes and events of American history. Examining American history from its origins as a British colony to its emergence as the world’s superpower enables us to acquire knowledge of other parts of the world as well. This investigation into the entire American history might give us a clue to understand the emergence of the Trump Administration.","['試験:', '70％', 'Midterm 35％, Final Exam 35％', '平常点評価:', '30％', 'Active participation in class including the individual presentation.', '備考・関連URL', 'Related URL:For documents pertinent to each chapter, please check the following:http://www.wwnorton.com/web/instructions/foner2']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI30400512018210HI3040021&pLng=jp
HISC201L,Historical Survey (The Americas)　51,加藤　順子,教室未定,金,3,中級科目,4,"This course is a survey of American history from the Age of Discovery to the current Trump Administration. Although a special emphasis will be placed upon the nineteenth century, when such historical landmarks as westward expansion, the Civil War, and Reconstruction occurred, the course offers a general narrative of the major themes and events of American history. Examining American history from its origins as a British colony to its emergence as the world’s superpower enables us to acquire knowledge of other parts of the world as well. This investigation into the entire American history might give us a clue to understand the emergence of the Trump Administration.","['試験:', '70％', 'Midterm 35％, Final Exam 35％', '平常点評価:', '30％', 'Active participation in class including the individual presentation.', '備考・関連URL', 'Related URL:For documents pertinent to each chapter, please check the following:http://www.wwnorton.com/web/instructions/foner2']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI30400512018210HI3040021&pLng=jp
HISA341L,History of Modern Japan,岡本　公一,教室未定,水,3,上級科目,4,"This course is intended as an introduction to the basic issues of modern Japanese history, with emphasis on both the international and domestic factors shaping Japan’s historical development. Lectures therefore will cover the period from the 1840s to the present.The latest studies on modern Japan show the entangled relations of state and society, as well as the complexities of foreign relations and domestic politics. Thus lectures will treat not only political and economic, but also social and cultural developments. As the historical interpretation of WWⅡ is still controversial in Asian countries as well as Japan and the U.S., some discussion sessions will be devoted to examining this issue from various historical perspectives.","['試験:', '80％', 'Mid-term (40％) and Final exams (40％).', '平常点評価:', '20％', 'Active participation and attendance in the class (20％).', 'Special note on class attendance: “Attendance” does not simply mean “coming to class.” When present in class, students are expected to be respectful toward their fellow students and the professor. This means you should be attentive and fully engaged in the class. Any disruptive or disrespectful behavior (such as talking, sleeping, using your phone, surfing the internet, repeatedly arriving late, doing coursework for another class, etc.) will result in a reduction of your course grade. Bottom line: when you come to class, come ready to learn. If you have more important things to do with your time, please do not come. Everyone will be much happier as a result.', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI40100512018210HI4010021&pLng=jp
HISA341L,History of Modern Japan,岡本　公一,教室未定,金,3,上級科目,4,"This course is intended as an introduction to the basic issues of modern Japanese history, with emphasis on both the international and domestic factors shaping Japan’s historical development. Lectures therefore will cover the period from the 1840s to the present.The latest studies on modern Japan show the entangled relations of state and society, as well as the complexities of foreign relations and domestic politics. Thus lectures will treat not only political and economic, but also social and cultural developments. As the historical interpretation of WWⅡ is still controversial in Asian countries as well as Japan and the U.S., some discussion sessions will be devoted to examining this issue from various historical perspectives.","['試験:', '80％', 'Mid-term (40％) and Final exams (40％).', '平常点評価:', '20％', 'Active participation and attendance in the class (20％).', 'Special note on class attendance: “Attendance” does not simply mean “coming to class.” When present in class, students are expected to be respectful toward their fellow students and the professor. This means you should be attentive and fully engaged in the class. Any disruptive or disrespectful behavior (such as talking, sleeping, using your phone, surfing the internet, repeatedly arriving late, doing coursework for another class, etc.) will result in a reduction of your course grade. Bottom line: when you come to class, come ready to learn. If you have more important things to do with your time, please do not come. Everyone will be much happier as a result.', '備考・関連URL']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI40100512018210HI4010021&pLng=jp
MDAX351L,Topics in American Advertising,シヴィルカ　ジュリアン,教室未定,金,3,上級科目,4,"This advanced course will examine the history of American advertising and the making of consumer culture. From the first newspaper advertisement in colonial times to the latest web sites, the class explores how products and brands were produced and promoted and how advertising both reflects and introduces cultural trends and issues. The threads of art, industry, culture, and technology unify the material. We also look at how American popular culture products with global appeal have reached across national and cultural boundaries, such brands as Coca-Cola, McDonalds, and Nike. The class is chronological in organization and is illustrated with visuals of historic advertisements, vintage television commercials, and documentary films.",,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI40600512018210HI4060021&pLng=jp
MDAX351L,Topics in American Advertising,シヴィルカ　ジュリアン,教室未定,金,4,上級科目,4,"This advanced course will examine the history of American advertising and the making of consumer culture. From the first newspaper advertisement in colonial times to the latest web sites, the class explores how products and brands were produced and promoted and how advertising both reflects and introduces cultural trends and issues. The threads of art, industry, culture, and technology unify the material. We also look at how American popular culture products with global appeal have reached across national and cultural boundaries, such brands as Coca-Cola, McDonalds, and Nike. The class is chronological in organization and is illustrated with visuals of historic advertisements, vintage television commercials, and documentary films.",,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI40600512018210HI4060021&pLng=jp
HISE342L,Modern British History　51,ステレンバーグ　マシュー　ケイン,教室未定,火,5,上級科目,4,"Modern British HistoryThis course will be a survey of the history of Great Britain from the Revolution of 1688 to the government of Gordon Brown. Its main purpose is to help you understand from a historical perspective how Britain and the British came to be the way they are at present - economy, society, politics, and culture. Britain today is a multi-national state that once included, though it does not now, all of the peoples of the British Isles. Therefore, the course will deal with the Scots, Irish, and Welsh, as well as the English. The main theme of the course will be the rise and fall of British power and influence: the expansion of English power within the British Isles, the formation of the United Kingdom of Great Britain, the transformation of a traditional society, the rise and decline of British industrial power, the development of a class society, and the rise and fall of Britain as a great power. Britain was the world’s first “modern” nation, and in the nineteenth century Britain was the greatest power on earth. But Britain now has receded from great power status, and the British (especially the English) are uncertain about their global role and even their national identity. In each development Britain has been (and is) an object lesson for other countries such as Japan and the United States.","['試験:', '70％', 'midterm and final', '平常点評価:', '30％', 'class participation, including quizzes', '備考・関連URL', 'Special note on computer use: Computers are not allowed in this class unless you have a specific need as documented by the Waseda University Office for Students with Disabilities.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI41100512018210HI4110021&pLng=jp
HISE342L,Modern British History　51,ステレンバーグ　マシュー　ケイン,教室未定,木,3,上級科目,4,"Modern British HistoryThis course will be a survey of the history of Great Britain from the Revolution of 1688 to the government of Gordon Brown. Its main purpose is to help you understand from a historical perspective how Britain and the British came to be the way they are at present - economy, society, politics, and culture. Britain today is a multi-national state that once included, though it does not now, all of the peoples of the British Isles. Therefore, the course will deal with the Scots, Irish, and Welsh, as well as the English. The main theme of the course will be the rise and fall of British power and influence: the expansion of English power within the British Isles, the formation of the United Kingdom of Great Britain, the transformation of a traditional society, the rise and decline of British industrial power, the development of a class society, and the rise and fall of Britain as a great power. Britain was the world’s first “modern” nation, and in the nineteenth century Britain was the greatest power on earth. But Britain now has receded from great power status, and the British (especially the English) are uncertain about their global role and even their national identity. In each development Britain has been (and is) an object lesson for other countries such as Japan and the United States.","['試験:', '70％', 'midterm and final', '平常点評価:', '30％', 'class participation, including quizzes', '備考・関連URL', 'Special note on computer use: Computers are not allowed in this class unless you have a specific need as documented by the Waseda University Office for Students with Disabilities.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI41100512018210HI4110021&pLng=jp
MDAX321L,Selected Topics in Media History　51,ロー　グレアム,教室未定,火,4,上級科目,4,"Even before the Meiji restoration, there was already a growing fascination in the Western periodical press both popular and elite with the “exotic” land of Japan, newly opened to the Western gaze. Major diplomatic initiatives like the British Elgin Mission to Japan of 1857-9, or the Iwakura Mission to Europe of 1872, provided a focus for press interest. Yet everyday topics such as costume, housing, and cuisine were just as likely to catch the eye. Both traditional culture and the process of rapid modernization gained their share of attention. The attitudes expressed were often complex and contradictory, revealing the uncertainties of placing Japan within the cultural hierarchies then dominant in Western thought.","['試験:', '15％', 'Weekly reading quiz', 'レポート:', '45％', 'Final report', '平常点評価:', '15％', 'Attendance & participation', 'その他:', '25％', 'In-class presentation', '備考・関連URL', 'Participants are required to:1 attend the course regularly and contribute actively to discussions;2 prepare for the class by means of reading assignments (weekly reading quiz given);3 to give ONE presentation in English in a group with seminar members; 4 to write ONE report in English of around 2,000 words; Assessment will be based on all of the above. There will be no formal examination.Related URL:http://www.f.waseda.jp/glaw/CLASSES/HI413STinMediaHistory.html']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI41300512018210HI4130021&pLng=jp
MDAX321L,Selected Topics in Media History　51,ロー　グレアム,教室未定,水,4,上級科目,4,"Even before the Meiji restoration, there was already a growing fascination in the Western periodical press both popular and elite with the “exotic” land of Japan, newly opened to the Western gaze. Major diplomatic initiatives like the British Elgin Mission to Japan of 1857-9, or the Iwakura Mission to Europe of 1872, provided a focus for press interest. Yet everyday topics such as costume, housing, and cuisine were just as likely to catch the eye. Both traditional culture and the process of rapid modernization gained their share of attention. The attitudes expressed were often complex and contradictory, revealing the uncertainties of placing Japan within the cultural hierarchies then dominant in Western thought.","['試験:', '15％', 'Weekly reading quiz', 'レポート:', '45％', 'Final report', '平常点評価:', '15％', 'Attendance & participation', 'その他:', '25％', 'In-class presentation', '備考・関連URL', 'Participants are required to:1 attend the course regularly and contribute actively to discussions;2 prepare for the class by means of reading assignments (weekly reading quiz given);3 to give ONE presentation in English in a group with seminar members; 4 to write ONE report in English of around 2,000 words; Assessment will be based on all of the above. There will be no formal examination.Related URL:http://www.f.waseda.jp/glaw/CLASSES/HI413STinMediaHistory.html']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI41300512018210HI4130021&pLng=jp
ARSH386L,Selected Topics in Italian Studies　51,古川　萌,01:１５-０３02:１５-０３,木,4,上級科目,4,"Since Renaissance, biographies of artists have continued to play an extremely important role in establishing the history of western art. This course focuses on such biographies, especially of Italian artists, to see how they formed the image of the artists over time. By closely examining them in their historical and cultural background, writing style, the way they are read, and their afterlife, it will be clear that artists’ lives are often manipulated to serve the writers’ intention. In class, students will be required to read excerpts from the featured texts and make short presentations about them.","['試験:', '60％', 'Final Exam', '平常点評価:', '40％', 'Presentations and active participation in class', '備考・関連URL', 'Course schedule is tentative.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI42000512018210HI4200021&pLng=jp
ARSH386L,Selected Topics in Italian Studies　51,古川　萌,01:１５-０３02:１５-０３,木,5,上級科目,4,"Since Renaissance, biographies of artists have continued to play an extremely important role in establishing the history of western art. This course focuses on such biographies, especially of Italian artists, to see how they formed the image of the artists over time. By closely examining them in their historical and cultural background, writing style, the way they are read, and their afterlife, it will be clear that artists’ lives are often manipulated to serve the writers’ intention. In class, students will be required to read excerpts from the featured texts and make short presentations about them.","['試験:', '60％', 'Final Exam', '平常点評価:', '40％', 'Presentations and active participation in class', '備考・関連URL', 'Course schedule is tentative.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI42000512018210HI4200021&pLng=jp
HISV383S,Seminar on History  51,シヴィルカ　ジュリアン,教室未定,月,4,上級演習,2,"Advertisements and television commercials provide a unique glimpse into how society has changed over time. Many of these artifacts that used to be available only in research libraries and in books are viewed on the Internet, opening up many new possibilities for the study of advertising and society. This seminar on the history of advertising will introduce students to an approach to research and writing about advertising and society from a historical perspective. In the first semester students will be introduced to methods and sources for research in the digital age. They will also choose a topic and prepare for doing their research. In the second semester, students will continue the historical investigation. In the third semester, students will complete their thesis. In addition, students will prepare classroom presentations and share their scholarship.",,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI50100512018210HI5010021&pLng=jp
HISV384S,Seminar on History  52,岡本　公一,教室未定,金,4,上級演習,2,"This seminar is for those planning to concentrate their senior year in the field of historical studies. For sophomore students, this fall semester should be situated as a period for the preparation for each own senior paper. To complete the paper, this seminar begins in a colloquium style, and then takes a form of a research seminar. Some might have a vague idea that the topic for the paper might have something to do with history, while some might have a topic for the paper. Therefore the seminar will concentrate on acquiring research skill as well as theory and method in historical studies to help in writing each senior paper through discussing the various issues of participants’interests. Although the instructor’s major field is modern Japan, and international history, the seminar will be designed for those who interested in history, regardless of period and area.","['レポート:', '40％', 'Interim report (or Senior Paper draft)', '平常点評価:', '20％', 'Active participation in the seminar.', 'その他:', '40％', 'Presentation on senior paper project (2 times)', '備考・関連URL', 'Since many students work on Japanese materials, the seminar will be conducted in Japanese. If some prefer English as the primary language for the seminar, I will organize other seminar sessions.A “Gasshuku” (2 days field trip) will be held in October or November. Specific date is to be announced.']",https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=210HI50100522018210HI5010021&pLng=jp
